#chr1_GL383518v1_alt	0	44686-45485,57351-57437,57985-58069,63655-65456,67780-67940,68978-69109,70401-70519,71342-71440,74271-74464,76226-76318,77011-77091,77527-78377,79425-79548,79933-80063,80530-81435,81644-81764,83313-84532,85593-86545,86898-87012,87385-87434,88470-88664,89038-89782,89888-93428,93762-96861,99515-99526	189
10	45b27d54-e0c7-4f46-839d-584c15e52173	chr1_GL383518v1_alt	+	0	44771-45485:0-645:12M2D12M1D12M2I13M2D3M2D6M3D4M1D5M7D37M1I1M2D29M3D4M2D4M1I4M1D3M7D9M2D16M1D13M2D4M1D13M1D7M2D6M1D22M2D3M3D4M1D22M2I32M2I32M1D3M1D16M2D1M1D8M2D1M1D3M2D12M1D42M3D1M1D26M1I2M1I32M2D36M1D8M1D17M1I19M3D27M5D14M1D30M3D4M	57351-57435:645-726:46M2D29M1D6M	57987-58069:726-802:12M1D34M2D6M2D17M1D7M	63657-63771:802-918:28M1D16M2I40M1I29M	63979-64064:918-1000:11M1D27M1D26M1D18M	65389-65456:1000-1065:8M1D8M1D49M	67795-67940:1065-1193:1M2D32M4D20M1I9M1D10M3D31M1D6M1D6M1I2M6D6M1I1M2D1M	68979-69109:1193-1311:2M1D7M1D19M1D9M4D39M1I1M3D12M2D8M1I6M1I3M2D8M1D1M	71342-71440:1311-1405:6M1D7M1D35M1D13M1I18M1D3M2D9M1I1M	74272-74464:1405-1592:25M1D44M1I9M3D9M1D5M2I8M1D15M1D35M1D34M	76226-76314:1592-1677:14M2I18M2D2M1D15M2D34M	77011-77091:1677-1756:68M1D11M	77527-77619:1756-1848:23M1I64M1D4M	78270-78377:1848-1956:18M2I39M2D10M2I22M1D15M	79428-79548:1956-2078:20M2I11M1D4M1I3M2D65M2I14M	79933-80063:2078-2210:1M2I8M1D22M1I61M1D16M2I14M1D5M	80532-80587:2210-2262:18M3D34M	80818-80922:2262-2360:36M1I11M2D4M1D14M3D1M2D10M1I20M	81390-81435:2360-2406:6M3D16M1I5M4I6M1D8M	81644-81764:2406-2522:1I34M1D9M1D9M2D23M1I32M2D7M	84374-84528:2522-2677:41M1I48M3I7M3D21M1I16M1D17M	85593-85662:2677-2746:69M	86469-86545:2746-2824:45M1I13M3I2M1I5M3D8M	86898-87012:2824-2932:15M1D7M2D9M1D15M2D62M	87385-87434:2932-2983:18M1I12M1I19M	88496-88664:2983-3146:19M1D39M4D27M1I5M1D5M1I38M1D28M	89040-89141:3146-3246:36M1D30M1I4M2D3M1D7M2I17M	89341-89412:3246-3316:18M1D52M	89625-89782:3316-3458:1I11M1D3M1D8M2D13M2D3M3D11M1I10M2D10M1I17M2D16M1D29M4D8M	89893-90780:3458-4289:46M4D2M1D42M3D25M1I45M2D2M1D3M3D12M1D1M1D11M3D33M2I23M1D5M1I31M2D29M1I5M1D11M1I5M2I43M1D12M1D11M2D10M2D47M2D9M3D5M1D6M1D19M1I25M3D9M1D18M1D21M1D6M1I4M1D51M3D9M1I41M2D7M1D3M1D17M1D19M1I7M4D9M4D8M3D7M2D11M2D23M2D31M
11	af422f15-a2ed-4373-b6b5-5bb592092528	chr1_GL383518v1_alt	+	0	44771-45485:5-692:12M1I67M1D17M2I52M3D18M2D19M2D14M1D2M2D15M1D11M1D2M1D8M2D21M1D31M1I25M1I4M1I49M3I12M1I9M2D9M5D12M1D40M1D39M1D16M1I8M2D27M1I13M1D27M2I1M1D16M6D15M1D11M2D14M1D37M	57351-57435:692-776:7M1D18M1I58M	57985-58069:776-858:14M1D17M1I17M2D7M1D7M1I18M	63657-63771:858-971:19M2I55M2D19M1I11M1D3M1D3M	63979-64064:971-1054:11M1D4M1D68M	65389-65456:1054-1126:28M5I39M	67795-67940:1126-1263:9M1I16M2D68M1D26M1D3M4D4M1D10M	68979-69109:1263-1387:31M3D48M1D20M2D6M1I7M2D3M1I7M	71342-71440:1387-1475:1M1D12M1D34M1I30M8D1M1D9M	74272-74464:1475-1656:6M1D18M2D46M1D3M2D12M3D11M1D36M2D35M1I13M	76226-76314:1656-1742:36M1D17M1D33M	77011-77091:1742-1824:18M3I41M1D20M	77527-77619:1824-1917:5M2I6M3I39M1D6M5D13M2I17M	78270-78377:1917-2020:10M1D55M1D4M1I6M2D9M1D18M	79428-79548:2020-2137:18M1D6M1D60M1D33M	79933-80063:2137-2264:1M1I30M1I4M2D7M1I9M1D5M1I7M2I55M6D3M	80532-80587:2264-2321:30M1I5M1I20M	80818-80922:2321-2403:6M1D6M5D16M5D1M1D15M2D11M2D2M4D20M2D5M	81390-81435:2403-2448:45M	81644-81764:2448-2554:33M3D19M3D38M3D1M5D15M	84374-84528:2554-2693:1M1D20M5D4M7D32M1D16M1I4M1D39M1D22M	85594-85662:2693-2759:23M2D5M1D6M1I31M	86469-86545:2759-2834:11M1D46M1I3M1D14M	86898-87012:2834-2934:49M1D9M2D3M1D15M2D15M6D1M1D7M1D1M	87385-87434:2934-2983:49M	88496-88664:2983-3143:37M1D4M4D7M2I7M3D28M1D59M1D16M	89040-89140:3143-3242:11M1D88M	89339-89412:3242-3312:19M2D29M1D22M	89625-89782:3312-3463:1M1D8M1D28M2D5M1D32M1D77M	89893-90778:3463-4308:40M2D9M1I56M3D24M1D17M1I8M1I7M2D25M1D56M1I7M1D6M6D24M2I6M2I19M1D22M1I5M1I17M1I6M1D25M2D11M1D4M1I1M3D23M1D50M1D9M1I8M1D11M1I18M1I33M1D10M1D2M1I8M1D1M1D8M1D34M1I13M2D14M1I2M3D16M2D28M1I59M2I13M18D4M2D26M2D39M
12	7f7edf37-d942-47a0-9cd3-fbbcd7c7bfc1	chr1_GL383518v1_alt	+	0	44772-45485:9-698:23M3D28M2D14M3D3M1D1M1D32M1D29M1I15M1D6M1I13M6D31M1D29M2I7M2D3M1I18M1D5M1D6M2D1M1D19M2I21M1I3M1I1M1I25M1I4M1I17M1D7M2D14M1D25M2I17M3I2M1D19M3I4M2D35M1I2M2D17M1D5M6D27M1I10M1D26M1D41M2I10M4D13M3D8M1I14M2I12M	57351-57435:698-780:31M1D14M2D19M1I17M	57987-58069:780-858:12M1D7M1D5M1D9M1D6M1D20M1I18M	63657-63771:858-964:5M3D4M1D15M1I11M1I10M1D4M1D13M2D21M1I2M1D14M1D1M1D3M	63979-64064:964-1044:9M1D6M2I21M1D3M1D17M2D14M1D3M1I3M2D1M	65389-65456:1044-1111:17M1D27M1I22M	67795-67940:1111-1248:1I5M1D7M1I28M2D24M4D56M1D6M1D2M1D7M	68979-69109:1248-1383:1M2I7M4I35M1D14M1I26M1I20M1D20M1D4M	71342-71440:1383-1480:6M1D8M2D26M1D13M1D28M2D8M6I2M	74272-74464:1480-1668:77M2D42M1I1M2D13M1D54M	76226-76314:1668-1754:36M2D16M1D13M1I8M1I5M1D6M	77011-77091:1754-1836:18M1I2M1I60M	77527-77619:1836-1923:14M1D7M3D61M1D5M	78270-78377:1923-2029:11M1I11M1D34M2D26M1I22M	79428-79548:2029-2147:6M1I103M3D8M	79933-80063:2147-2273:9M1D9M1D2M4D49M2I9M1I20M1D9M2I10M2D4M	80532-80587:2273-2325:11M1D3M2D38M	80818-80922:2325-2431:33M1I2M1I21M1I5M1I5M2D36M	81390-81415:2431-2456:25M	81644-81764:2456-2570:35M2D17M2D44M2D18M	84374-84528:2570-2723:35M1D55M1I40M1D22M	85593-85662:2723-2797:14M4I22M1D2M1D1M4I20M1D7M	86469-86545:2797-2872:1M1I4M2D19M1I19M1D30M	86898-87012:2872-2986:2I1M1I49M1D8M2D7M1D35M1I10M	87385-87434:2986-3036:30M1D10M2I8M	88496-88664:3036-3202:1M1I53M1D5M4D24M1D13M3I2M1D48M1I15M	89040-89141:3202-3301:35M2D14M1D39M1I10M	89339-89412:3301-3374:15M1I4M2D31M1I21M	89625-89782:3374-3519:1M1D8M3D2M1D35M1D17M1D9M1D27M1D7M2D9M1I2M1D24M1D3M	89893-90779:3519-4371:15M1D36M1D12M3I2M1I5M2D15M1D25M3I8M3I9M1D34M2D3M1D5M2I16M2D6M1D6M1D3M4D5M1D8M1D5M1D13M1I12M4D9M3D1M1D7M2D12M1D20M1D14M1I33M1D12M2D11M2D8M2I25M1D17M2I18M1I13M1D11M1D9M1I12M1D13M1I2M1D28M2I9M2D7M1D6M1D32M2D10M1I16M2D2M1I25M1I19M3I5M3I23M2D2M1I6M1D22M1I28M2D4M1I5M6D6M3D7M3D27M1I8M2D13M1D16M
13	a7af5270-1014-4d41-9be1-1f0b10298744	chr1_GL383518v1_alt	+	0	44775-45485:0-634:8M3D28M1D5M1I5M3D5M1D10M1D3M5D40M1I1M2D25M2D5M1D3M2D9M4D11M2D38M1D14M1D9M3D2M1D3M1I11M2D13M3D4M1D8M1I12M5D13M1D51M1D22M6D3M1D8M3D17M2D14M1I3M1I7M5D13M1I5M2D12M1D1M1D9M1D29M1D53M4D16M2D21M1D12M6D9M1D4M1I13M1D19M	57351-57435:634-722:14M1I20M2I23M1I27M	57985-58069:722-804:14M1D36M1D4M1I8M1D19M	63657-63771:804-914:4M1D40M1I9M1D19M2D15M1D22M	63979-64064:914-1001:4M1D5M3I75M	65389-65456:1001-1065:2M1D19M1D19M1D24M	67795-67940:1065-1202:5M1D16M1D10M2I17M2D15M3D13M1D20M2I22M4D15M	68979-69109:1202-1339:3M1I10M3I18M1I39M1I28M1I14M1I13M1D4M	71342-71440:1339-1439:13M2D14M3I5M1I12M2D9M1D4M2I2M1I10M1I12M2D5M1I5M	74272-74464:1439-1626:75M1D15M1D2M1D24M1D2M3D44M2I23M	76227-76314:1626-1708:1M1D5M1D5M2D20M2D18M1I5M1I5M1D21M	77011-77091:1708-1790:15M2I43M1D9M1I12M	77527-77619:1790-1863:14M1D7M6D16M1D6M3D6M8D2M1D16M1I5M	78270-78377:1863-1960:6M1D1M3D13M1D19M1I1M2D10M2D8M1D20M1D18M	79428-79548:1960-2078:19M3D18M4D55M4I9M1I12M	79933-80063:2078-2193:16M2D6M6D34M2D6M1D2M1D9M1D3M2I19M1D2M1D11M2D5M	80532-80587:2193-2251:28M1I13M2I14M	80818-80922:2251-2343:6M1D27M1D11M1D2M3D2M1D9M3D3M1D1M1D31M	81390-81435:2343-2388:45M	81644-81764:2388-2499:5M1D27M3D5M1D12M2D7M3D13M1I23M1D8M1D1M2I7M	84374-84528:2499-2648:1M1I9M2I3M1D25M4D2M3D5M2D15M1D29M2I4M1I16M1D16M3D10M4I4M	85593-85662:2648-2719:41M1I20M1D5M2I2M	86469-86545:2719-2789:28M1D12M2D2M1D16M2D12M	86899-87012:2789-2897:6M1D7M2D6M1D23M2D19M1D13M1I18M1I14M	87385-87434:2897-2954:12M1D17M9I19M	88496-88664:2954-3122:13M1I102M2D40M1I11M	89040-89141:3122-3228:23M2I9M3I69M	89341-89412:3228-3297:48M2D21M	89625-89782:3297-3445:1M1D3M2D5M1I2M2D33M2D39M3I8M2D15M1D11M3D27M	89893-90775:3445-4259:41M2D7M2D39M2I8M1D10M1I6M1I6M1D10M2D17M3D12M2D22M1D6M1I5M1I10M3D28M4D11M5D17M1I4M1D25M1I32M1I11M2D10M2D3M1D12M2D11M2D20M1D14M2D30M1D29M1D2M1D8M1D2M1D18M1I4M1I19M2D6M4D1M1D12M3D3M1D21M1D45M1I10M2D6M4I4M1D6M1D17M3D20M2D11M1D22M3I10M1D4M1D9M2D8M6D6M6D4M3D27M1D22M1D12M
14	d19b1a14-f872-42da-8314-1561280be398	chr1_GL383518v1_alt	+	0	44777-45485:5-711:11M1I53M1D10M3I17M1D43M1D14M1D3M1D17M3D41M2D32M1I15M2D9M1I36M1I25M1I3M1D12M4I21M1I15M1I9M1D12M3D14M1D14M1D16M1D6M2D52M2I4M3I68M1I1M1I4M1I43M1I12M2D14M1D37M	57351-57435:711-797:34M2I50M	57985-58069:797-879:14M1D34M2D7M1I26M	63657-63771:879-993:1M1I53M1D52M1D2M1I4M	63979-64064:993-1079:33M1D26M1D18M3I6M	65389-65456:1079-1145:27M1D39M	67795-67940:1145-1290:5M1D48M2I66M1D24M	68979-69109:1290-1415:43M1D5M3D8M1I13M1D51M1D4M	71342-71440:1415-1515:30M2I4M1I23M1D28M2D2M1I3M1I5M	74272-74464:1515-1715:2M1I23M1I17M2I74M1I21M1D28M2I21M1I3M1I2M	76226-76314:1715-1800:32M2D2M2D16M1I34M	77011-77091:1800-1880:2M1I7M1I11M1D14M1D44M	77527-77619:1880-1970:60M2D30M	78270-78377:1970-2079:67M1I18M1I22M	79428-79548:2079-2195:18M1D46M1D42M1D1M1D9M	79933-80063:2195-2322:14M1D4M1D12M1I61M1D5M1D30M	80532-80587:2322-2377:55M	80818-80922:2377-2476:8M1I27M1D32M3D1M1D28M1D2M	81390-81435:2476-2521:45M	81644-81764:2521-2643:9M1I25M1D27M1I34M1I24M	84374-84528:2643-2796:13M1D20M1I105M1D14M	85593-85662:2796-2865:1M1I9M1D50M1D2M2I1M1D3M	86469-86545:2865-2942:35M1I41M	86899-87012:2942-3054:14M1D7M1D26M1D31M1I22M1I10M	87385-87434:3054-3101:4M1I19M3D23M	88496-88664:3101-3272:95M2I48M1I25M	89040-89140:3272-3367:35M2D32M3D28M	89339-89412:3367-3438:19M2D52M	89625-89782:3438-3591:10M1D1M1D26M2D5M1D8M1I48M1I12M1D41M	89893-90780:3591-4444:48M3D42M1D5M1D22M1D36M1I9M1D20M2I5M1D33M1I35M3D22M2D51M1I10M3D17M1D11M1D13M1D34M1I13M1D56M1D28M1D12M1D9M1D5M2D4M1D7M2I81M2D25M1I17M1I21M5I34M1D14M1D13M1D10M6D6M5D5M3D26M1I9M2D11M2D18M
15	8b3baf85-93a3-4c0a-9d14-81048fddfd38	chr1_GL383518v1_alt	+	0	44779-45485:0-660:5M1D7M1I50M3D4M1D7M1D16M3D4M1D9M1I3M2I22M1D15M1D10M1D5M3D6M2D21M2D9M1D5M1D15M1D7M4D6M2D10M1I46M1I62M1D3M1D19M1D8M4D8M2D27M1I13M2D4M2D19M1D85M1I27M1D18M1D13M2D5M1D3M1D7M3D13M2D9M1I7M1D19M	57351-57435:660-743:7M1I16M2D22M1D15M1I9M1I2M1D9M	57985-58069:743-827:14M1D17M1I17M2D8M1I17M1I8M	63657-63771:827-946:85M1I24M4I5M	63979-64064:946-1028:37M1D22M1D5M1D18M	65389-65455:1028-1093:9M1I17M1I16M1D12M2D9M	67795-67940:1093-1229:25M2D23M2D4M1I17M2D33M1D11M1D4M2D18M	68979-69109:1229-1358:1I30M1D12M2D6M2I29M1I19M1D4M1D25M	71342-71440:1358-1453:7M1D5M2D42M1D8M2I8M1D23M	74272-74464:1453-1638:56M1D37M1D5M1D4M2D8M1I5M2D35M1D34M	76226-76314:1638-1719:14M2D16M1D19M2D28M2D4M	77011-77091:1719-1802:8M2I2M2I2M1I17M2D49M	77527-77619:1802-1888:13M2D9M1D29M3D35M	78270-78377:1888-1992:67M1D18M2D19M	79428-79548:1992-2109:87M2D10M1D20M	79933-80063:2109-2231:5M1I9M1D10M1D5M1D32M3D3M2D13M1D44M	80532-80587:2231-2287:42M1I13M	80818-80922:2287-2393:13M1I22M1I37M1D14M1I17M	81390-81435:2393-2439:21M1I24M	81644-81764:2439-2550:36M3D1M1D60M3D2M1D4M1D8M	84374-84528:2550-2713:8M1D4M1I14M1I10M1I38M1I13M1D5M2I7M3I17M3I18M1D17M	85593-85662:2713-2782:69M	86469-86545:2782-2859:2I45M1D30M	86898-87012:2859-2978:52M2I16M1D25M1I6M1I8M2I6M	87385-87434:2978-3027:27M1I6M1D15M	88496-88664:3027-3189:60M2D8M1I2M4D26M1D65M	89040-89141:3189-3289:5M1D25M4D32M1I20M3I14M	89341-89412:3289-3359:16M1D54M	89625-89782:3359-3515:1M1D11M1I29M1D4M1D8M1I40M1I8M2D2M1I7M1D12M1I29M	89893-90780:3515-4387:49M1D2M1D12M2I49M1D7M2I3M1I17M1D75M1D3M1D11M2I27M1I2M2D6M2I3M1D15M5I2M2I10M1I52M2D41M1D7M1D4M2I22M1D7M1D45M1D1M1D14M1I12M1D3M1I79M1D7M2I47M1D9M2D3M2D29M1I68M1I13M2D12M11D1M4D77M
16	16b95ea9-caaf-40fd-ae28-610f097a94c4	chr1_GL383518v1_alt	+	0	44781-45485:0-669:5M1D32M3D26M2D6M1D26M1D10M2D17M1D14M1D5M1I11M4D8M1D9M1I2M2I9M1D2M1D12M2D2M2D1M1D12M1D13M1D3M1D12M2I13M3D28M1D18M3I13M2I19M3I6M1D5M1D6M6D13M3D1M1D9M2I27M3D22M3D7M1I45M2I57M1D41M1D13M1I19M3D42M1D8M	57351-57435:669-752:70M1D13M	57985-58069:752-836:14M1D10M1D21M3I29M1D7M	63657-63771:836-951:1M2I17M1D35M1D32M1I27M	63979-64064:951-1036:27M1I45M1D12M	65389-65456:1036-1103:17M1D32M3I2M2D13M	67795-67940:1103-1236:23M3D7M2I11M2D8M1D9M1D13M2D15M1D10M1D13M1D8M1D4M1D10M	68979-69109:1236-1364:99M1D4M1D25M	71342-71440:1364-1453:14M1D26M2I16M1D17M3D3M3D6M3D5M	74272-74464:1453-1647:36M1D63M2I50M1I42M	76226-76314:1647-1730:8M3D21M1D18M1D36M	77012-77091:1730-1809:58M1D8M1I12M	77527-77619:1809-1898:12M1D31M1D40M1D6M	78270-78377:1898-2000:36M1D27M4D39M	79428-79548:2000-2113:18M1D4M1D46M5D45M	79933-80063:2113-2237:22M1D12M2D29M1D5M1D51M1D5M	80532-80587:2237-2294:1M1I24M1D16M1I3M1I10M	80818-80922:2294-2395:5M2I7M1I39M2D16M2D1M2D30M	81390-81435:2395-2438:37M2D6M	81644-81764:2438-2553:33M3D18M2I9M1D38M1I4M2D7M2D3M	84374-84528:2553-2706:136M1D17M	85593-85662:2706-2778:40M3I29M	86469-86545:2778-2850:18M2D25M1D15M1D14M	86898-87012:2850-2961:23M1I24M3D4M1I13M1I13M2D3M1D28M	87385-87434:2961-3013:29M2I6M1I14M	88496-88664:3013-3181:88M1D10M2D36M2I16M1I15M	89040-89141:3181-3277:52M2D4M1D7M2D33M	89339-89412:3277-3348:31M1D39M1D1M	89625-89782:3348-3496:39M2D3M3D52M2D14M1D15M1D25M	89893-90779:3496-4323:36M1D4M2D7M2D12M1D45M1D12M2D7M1D11M1D19M1D29M1D35M1D27M1D5M1D6M1I7M3D28M2D43M1D1M1D8M1I18M1D13M2D20M2D2M1D29M2I29M1D2M1I8M1I9M1D12M1D7M1D14M1D21M2D75M1D15M2D8M2D58M2D59M2D4M9D7M5D5M7D14M3I8M3D6M1I32M
17	a32da574-a02e-4a2b-aa10-5e1dd8518c81	chr1_GL383518v1_alt	+	0	44785-45485:0-659:57M5D1M2D42M1I24M1D6M4D1M1D13M1D5M5D10M1D34M1D15M1D10M2I5M1D14M1D44M1I26M3D61M1D4M4D28M3I27M3D27M6D9M8D85M1D15M3I33M4D7M3I5M1D24M1I13M	57351-57435:659-743:49M1D20M1I14M	57985-58069:743-825:14M1D14M1I25M1D4M2D9M1I14M	63657-63771:825-937:76M3D32M1I3M	63979-64064:937-1019:28M2D36M1D18M	65389-65456:1019-1087:10M2I21M1D35M	67795-67940:1087-1233:14M4I75M1I25M1D11M4D3M1D6M2I5M	68979-69109:1233-1357:32M1D13M1D52M1D2M2D21M1D4M	71342-71440:1357-1448:69M4D8M3D14M	74272-74464:1448-1633:22M1I1M1I13M1D40M2D12M1D2M1D10M1D38M3D45M	76226-76314:1633-1719:32M1D6M2I1M1I10M1I4M3D11M1I5M2D3M1D9M	77011-77091:1719-1804:1M1I9M1I49M3I8M3D5M3I5M	77527-77619:1804-1890:12M4I9M2D1M3D26M4D21M1D13M	78270-78377:1890-1992:10M1D51M1D14M2D9M1D18M	79428-79548:1992-2108:18M1D55M2D10M1D33M	79933-80063:2108-2240:1M1D13M4I3M1D48M1I57M1D5M	80532-80587:2240-2296:11M1I44M	80818-80922:2296-2394:6M1D28M1D18M1D14M2D26M1D6M	81390-81435:2394-2439:31M1I12M1D1M	81644-81764:2439-2552:33M3D4M1D13M1I2M1D17M3D43M	84374-84528:2552-2694:9M4D22M1D10M8D36M1I1M1I14M1I26M1D4M1D17M	85594-85662:2694-2757:15M2D1M2D2M1D45M	86469-86545:2757-2833:76M	86898-87012:2833-2946:15M1D35M3D18M1I1M3I12M1D28M	87385-87434:2946-2989:1I12M1D16M6D14M	88496-88664:2989-3156:60M3D68M1I14M1I23M	89040-89141:3156-3255:64M1D2M1D33M	89339-89412:3255-3326:19M2D52M	89625-89782:3326-3479:11M1I2M1D2M1D29M1D52M1D53M1D3M	89893-90780:3479-4330:30M1D33M1D53M3I16M3D9M1D20M2D25M2D6M1D13M2D33M1D13M6D28M4I21M1I62M2D13M1D6M2I15M1D25M1D20M1D18M1I4M1I13M1D28M1D6M1D30M2D42M1I3M2D40M2I16M2D6M1I4M3D3M1D61M2D27M1D3M2I7M1D11M4D6M5D33M1D14M1D17M
18	e653e9aa-3453-4d4e-b240-9a982e870f17	chr1_GL383518v1_alt	+	0	44785-45485:4-687:29M1D4M2D35M1D26M1D48M1D14M3D50M1I17M2D7M1I2M1D51M3I25M6I3M1I39M1I9M1D33M2D4M1D42M2D4M1D15M1D10M1I10M1D4M2I15M1I13M1D40M2D20M1D19M3D30M2D11M1D1M2D3M1D33M	57351-57435:687-768:46M2D22M1D13M	57985-58069:768-849:14M1D13M1D20M2D18M1I15M	63657-63771:849-962:54M2D44M1I8M1D2M1I3M	63979-64064:962-1050:51M3I34M	65389-65456:1050-1117:24M3I22M1D16M2D2M	67795-67940:1117-1264:2M1D9M3I21M2I3M1D14M1I67M1D9M2D4M1I11M	68980-69109:1264-1390:24M1I13M3D62M2D18M1I7M	71342-71440:1390-1481:13M2D63M4D1M1D14M	74272-74464:1481-1666:64M1D16M2D7M2D29M1D28M1D41M	76226-76314:1666-1747:2M1D29M1D3M2D13M3D34M	77011-77091:1747-1827:2M1I33M1D44M	77527-77619:1827-1914:12M1D2M1D1M2D48M1D24M	78270-78377:1914-2019:69M2D17M1D8M1I10M	79428-79548:2019-2139:120M	79933-80063:2139-2274:1M2I41M1I75M4I7M2D4M	80532-80587:2274-2329:55M	80818-80922:2329-2431:6M1D5M1I1M2D38M1D9M1I9M1D7M1I24M	81390-81435:2431-2476:45M	81644-81764:2476-2600:3M1I18M2I14M1I85M	84374-84528:2600-2748:28M1I73M3D28M1D4M3D14M	85594-85662:2748-2814:12M1D51M1D3M	86469-86545:2814-2888:45M1D11M1I5M2D12M	86898-87012:2888-3001:7M1D44M1I29M1D32M	87385-87434:3001-3049:12M1D36M	88496-88664:3049-3216:8M1I52M3D25M1D30M1I15M1I34M	89040-89140:3216-3312:11M1D53M2I2M4D8M2D5M1I14M	89339-89412:3312-3382:28M3D42M	89625-89782:3382-3530:10M1D2M1D29M2D24M1D19M2D24M2D40M	89893-90101:3530-3727:5M2I31M1D4M3D16M3D20M1D26M2I9M1I14M2D7M1D11M2D38M3D11M	90131-90780:3727-4329:4M2D4M4D119M2D16M1D6M1D18M3D1M2D24M1D38M1D6M3D8M1D12M1D3M1I8M1D50M1D6M1I3M1I65M1D19M3D16M1D89M2D10M18D32M1D42M
19	41be728d-8ca3-4ed2-a214-70576e8461f0	chr1_GL383518v1_alt	+	0	44786-44912:3-122:7M2D24M3D20M3D5M1D17M2I44M	45253-45485:122-345:13M2D28M2I2M1D2M1D13M1D36M1D26M1D18M3D18M1I12M2D11M1D12M1D8M2I19M	57351-57435:345-430:21M2D9M3I52M	57985-58069:430-511:14M1D34M2D33M	63657-63771:511-623:7M1D10M1D95M	63979-64064:623-708:9M1I7M1D68M	65389-65456:708-774:36M1D30M	67795-67940:774-905:25M2D14M2D6M1D9M1I15M2D33M3D7M2D4M2D7M1D10M	68979-69109:905-1035:33M1D86M1I10M	71342-71440:1035-1133:13M2D19M1I9M1I14M1D25M1I15M	74272-74464:1133-1316:72M2D7M2D11M3D1M1D6M1D13M1D25M1I47M	76226-76314:1316-1403:7M2I25M1D21M2D32M	77011-77091:1403-1488:25M2I10M1D35M1I1M3I8M	77527-77619:1488-1574:4M1D7M1D41M2D11M3D12M1I10M	78270-78377:1574-1679:10M1D77M1D18M	79428-79548:1679-1795:2M1D106M3D8M	79933-80063:1795-1918:14M2D2M1D12M1D32M1D39M1D19M1D5M	80532-80587:1918-1970:19M3D33M	80818-80922:1970-2076:28M4I33M1I9M3D31M	81390-81435:2076-2121:45M	81644-81764:2121-2230:3M1I32M2D7M1D7M3D8M1D1M2D35M1D8M2D7M	84374-84528:2230-2380:31M1D4M2D62M2I36M1D9M2D6M	85594-85662:2380-2449:14M1D48M2I5M	86469-86545:2449-2522:42M1I3M1D24M3D3M	86898-87012:2522-2631:50M2D7M2D19M2D22M1I10M	87385-87434:2631-2679:12M1D36M	88496-88664:2679-2844:7M1D29M1D22M2D19M4D3M1I2M1I45M2I7M1D9M2I16M	89040-89141:2844-2941:11M1D13M2D31M1D42M	89339-89412:2941-3022:2M2I28M3I31M3I12M	89625-89782:3022-3175:1M1D44M1D16M1D51M1D41M	89893-90780:3175-4029:45M1D6M1D6M2D61M1I11M2I35M1D28M1I20M1I47M1D6M2D6M2D62M2D26M1D47M2D11M1D60M1D7M3D27M1D16M1I6M1D13M1D1M1D9M3I4M1D44M2I24M1D14M1D63M1D53M3I8M16D44M3D30M
